tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0018088817596435547,60258.22274943983,34089016.41650191,8.702278137207031e-05,4.3511390686035156e-05,3.5403352749150985e-06,4.601478576660156e-05,4.100799560546875e-05,0.0017218589782714844,0.0005739529927571615,0.0009360960248815243,0.0016548633575439453,3.2901763916015625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002952098846435547,36922.88289452431,20887850.714908738,8.416175842285156e-05,4.208087921142578e-05,2.865985698740794e-06,4.410743713378906e-05,4.00543212890625e-05,0.0028679370880126953,0.0009559790293375651,0.0015951004302797466,0.002797842025756836,3.409385681152344e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0028100013732910156,38790.01662989988,21944117.389445104,7.104873657226562e-05,3.552436828613281e-05,3.7089226689586747e-06,3.814697265625e-05,3.2901763916015625e-05,0.00273895263671875,0.0009129842122395834,0.00152434751534603,0.0026731491088867188,3.2901763916015625e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0030791759490966797,35399.08137824236,20025812.431436315,7.796287536621094e-05,3.898143768310547e-05,6.912083155786621e-06,4.38690185546875e-05,3.409385681152344e-05,0.0030012130737304688,0.0010004043579101562,0.0015314534550971161,0.002766132354736328,3.3855438232421875e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002880096435546875,37845.95496688742,21410046.98278146,8.416175842285156e-05,4.208087921142578e-05,2.865985698740794e-06,4.410743713378906e-05,4.00543212890625e-05,0.0027959346771240234,0.0009319782257080078,0.0015535298265995428,0.002725839614868164,3.409385681152344e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0028960704803466797,37637.20556516012,21291954.19049971,7.700920104980469e-05,3.8504600524902344e-05,7.586432731960926e-06,4.38690185546875e-05,3.314018249511719e-05,0.002819061279296875,0.0009396870930989584,0.0015573970666822338,0.0027379989624023438,3.409385681152344e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00286102294921875,38098.261333333336,21552780.629333332,7.510185241699219e-05,3.7550926208496094e-05,6.237733579612317e-06,4.1961669921875e-05,3.314018249511719e-05,0.002785921096801758,0.0009286403656005859,0.001545272697547425,0.0027129650115966797,3.3855438232421875e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002783060073852539,39165.5218024501,22156546.52205945,9.322166442871094e-05,4.661083221435547e-05,2.478234692440569e-05,6.413459777832031e-05,2.9087066650390625e-05,0.002689838409423828,0.000896612803141276,0.0014889715058346473,0.0026159286499023438,3.600120544433594e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.002907991409301758,37482.916782815446,21204670.619988523,8.0108642578125e-05,4.00543212890625e-05,4.383272245132979e-06,4.315376281738281e-05,3.695487976074219e-05,0.002827882766723633,0.0009426275889078776,0.0015686711472713889,0.0027539730072021484,3.695487976074219e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0018680095672607422,58350.878876834715,33010002.24020421,0.00010085105895996094,5.042552947998047e-05,9.272306672396687e-06,5.698204040527344e-05,4.38690185546875e-05,0.0017671585083007812,0.0005890528361002604,0.0009568813264139609,0.0016939640045166016,3.600120544433594e-05,0,Benign
