tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,254,79,48,63.5,17.897858344878397,2.0480639934539795,53.22099326407071,124.0195622850822,0.002807140350341797,0.0014035701751708984,0.0019225706416729422,0.002763032913208008,4.410743713378906e-05,2.0452568531036377,0.6817522843678793,1.180759392807403,2.045175790786743,2.288818359375e-05,0,Benign
4,2,218,61,48,54.5,7.505553499465135,127,79,48,63.5,21.920310216782973,2.050750970840454,106.30252190525971,61.92853340352286,0.005461931228637695,0.0018206437428792317,0.0015393754061261494,0.0027179718017578125,4.315376281738281e-05,2.0452890396118164,1.0226445198059082,1.4461261445411797,2.045210123062134,7.891654968261719e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,254,79,48,63.5,17.897858344878397,2.0482380390167236,53.2164709001921,124.00902393255774,0.002735137939453125,0.0013675689697265625,0.0018676111512147364,0.002688169479370117,4.696846008300781e-05,2.0455029010772705,0.6818343003590902,1.1808539590175513,2.0453670024871826,5.3882598876953125e-05,0,Benign
4,2,218,61,48,54.5,7.505553499465135,127,79,48,63.5,21.920310216782973,2.050504207611084,106.31531463862655,61.93598605094299,0.0057141780853271484,0.0019047260284423828,0.0016127384868700977,0.0029561519622802734,4.792213439941406e-05,2.044790029525757,1.0223950147628784,1.4458565732981041,2.0447700023651123,2.002716064453125e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,254,79,48,63.5,17.897858344878397,1.2798669338226318,85.16510358967174,198.45813130070297,0.0027761459350585938,0.0013880729675292969,0.001959997043150616,0.0027740001678466797,2.1457672119140625e-06,1.2770907878875732,0.42569692929585773,0.7372768846516875,1.2770309448242188,1.7881393432617188e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.006826877593994141,15966.303555214081,9032386.936928127,0.00011491775512695312,5.745887756347656e-05,2.6299633470797875e-05,7.605552673339844e-05,3.886222839355469e-05,0.0067119598388671875,0.0022373199462890625,0.0037635418959228065,0.006582975387573242,3.790855407714844e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0052831172943115234,20631.758472855272,11671707.54781353,5.1975250244140625e-05,2.5987625122070312e-05,1.5510040252009004e-05,3.695487976074219e-05,1.5020370483398438e-05,0.005231142044067383,0.0017437140146891277,0.002963035755050165,0.00516510009765625,2.002716064453125e-05,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.005463838577270508,19949.34485316577,11285655.520006983,7.510185241699219e-05,3.7550926208496094e-05,5.057621821307283e-07,3.790855407714844e-05,3.719329833984375e-05,0.005388736724853516,0.0017962455749511719,0.0028371799993913618,0.005071878433227539,0.00011086463928222656,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.005719900131225586,19056.276770455588,10780432.977033054,6.008148193359375e-05,3.0040740966796875e-05,1.9893312497141984e-05,4.410743713378906e-05,1.5974044799804688e-05,0.005659818649291992,0.001886606216430664,0.0029730291389048146,0.005318880081176758,0.00011110305786132812,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.005475044250488281,19908.514892875806,11262557.374673402,8.392333984375e-05,4.1961669921875e-05,1.3486991523486091e-06,4.291534423828125e-05,4.100799560546875e-05,0.005391120910644531,0.001797040303548177,0.002968143993983282,0.005223989486694336,4.00543212890625e-05,0,Benign
