tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.3293468952178955,622.4440035008445,385.6116509493036,0.3292210102081299,0.08230525255203247,0.1645218135724179,0.3290879726409912,3.504753112792969e-05,0.000125885009765625,0.000125885009765625,,0.000125885009765625,0.000125885009765625,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0006039142608642578,339452.15949467034,210294.75246742993,0.0005478858947753906,0.00013697147369384766,0.00018697545432480665,0.0004169940948486328,3.314018249511719e-05,5.602836608886719e-05,5.602836608886719e-05,,5.602836608886719e-05,5.602836608886719e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0007660388946533203,267610.43261749146,165787.92654839714,0.0007090568542480469,0.00017726421356201172,0.0002932871888586504,0.0006160736083984375,4.0531158447265625e-06,5.698204040527344e-05,5.698204040527344e-05,,5.698204040527344e-05,5.698204040527344e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008218288421630859,249443.66695677402,154533.39367566,0.0007688999176025391,0.00019222497940063477,0.0003465416234316123,0.0007109642028808594,3.0994415283203125e-06,5.2928924560546875e-05,5.2928924560546875e-05,,5.2928924560546875e-05,5.2928924560546875e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0009448528289794922,216965.00630835225,134412.4673227353,0.0008878707885742188,0.0002219676971435547,0.0003681583806835779,0.0007739067077636719,2.6941299438476562e-05,5.698204040527344e-05,5.698204040527344e-05,,5.698204040527344e-05,5.698204040527344e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.00327301025390625,62633.47319347319,38802.20046620047,0.0032160282135009766,0.0008040070533752441,0.001549374888715681,0.0031280517578125,2.09808349609375e-05,5.698204040527344e-05,5.698204040527344e-05,,5.698204040527344e-05,5.698204040527344e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0009629726409912109,212882.47586036148,131883.28992324832,0.0009319782257080078,0.00023299455642700195,0.00042079694418757624,0.0008628368377685547,3.0994415283203125e-06,3.0994415283203125e-05,3.0994415283203125e-05,,3.0994415283203125e-05,3.0994415283203125e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008759498596191406,234031.66031573218,144985.46761023407,0.0008549690246582031,0.00021374225616455078,0.0003830025840167192,0.0007870197296142578,2.86102294921875e-06,2.09808349609375e-05,2.09808349609375e-05,,2.09808349609375e-05,2.09808349609375e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.006916999816894531,29637.126706190542,18360.561422859508,0.006860017776489258,0.0017150044441223145,0.0033793395708291386,0.006783962249755859,4.0531158447265625e-06,5.698204040527344e-05,5.698204040527344e-05,,5.698204040527344e-05,5.698204040527344e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008602142333984375,238312.72727272726,147637.64079822617,0.0008170604705810547,0.00020426511764526367,0.0003467868717011017,0.0007240772247314453,1.3113021850585938e-05,4.315376281738281e-05,4.315376281738281e-05,,4.315376281738281e-05,4.315376281738281e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0009629726409912109,212882.47586036148,131883.28992324832,0.0009429454803466797,0.00023573637008666992,0.00042123164881031097,0.0008671283721923828,2.86102294921875e-06,2.002716064453125e-05,2.002716064453125e-05,,2.002716064453125e-05,2.002716064453125e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008499622344970703,241187.18653576437,149418.40336605892,0.0008089542388916016,0.0002022385597229004,0.0003372797103905691,0.0007081031799316406,2.6941299438476562e-05,4.100799560546875e-05,4.100799560546875e-05,,4.100799560546875e-05,4.100799560546875e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0009260177612304688,221378.04325437694,137146.3975283213,0.0008800029754638672,0.0002200007438659668,0.0003661091699009338,0.0007691383361816406,3.1948089599609375e-05,4.601478576660156e-05,4.601478576660156e-05,,4.601478576660156e-05,4.601478576660156e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.003313779830932617,61862.890855457226,38324.81531045399,0.0032668113708496094,0.0008167028427124023,0.001560929969770782,0.003158092498779297,3.2901763916015625e-05,4.696846008300781e-05,4.696846008300781e-05,,4.696846008300781e-05,4.696846008300781e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0009160041809082031,223798.10515356585,138645.65538781884,0.0008950233459472656,0.0002237558364868164,0.0003956847538354047,0.0008168220520019531,4.0531158447265625e-06,2.09808349609375e-05,2.09808349609375e-05,,2.09808349609375e-05,2.09808349609375e-05,0,Benign
