tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.3792109489440918,540.5962052805172,334.9059418079302,0.3790559768676758,0.09476399421691895,0.1895087560178211,0.3790271282196045,6.9141387939453125e-06,0.00015497207641601562,0.00015497207641601562,,0.00015497207641601562,0.00015497207641601562,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.011744022369384766,17455.688822120264,10814.012099557433,0.011729955673217773,0.0029324889183044434,0.005847655090487804,0.011703968048095703,4.0531158447265625e-06,1.4066696166992188e-05,1.4066696166992188e-05,,1.4066696166992188e-05,1.4066696166992188e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.00580286979675293,35327.34787789145,21885.722831669336,0.005789041519165039,0.0014472603797912598,0.0028591156958513095,0.005735874176025391,2.1457672119140625e-06,1.3828277587890625e-05,1.3828277587890625e-05,,1.3828277587890625e-05,1.3828277587890625e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0007359981536865234,278533.30741820537,172554.78069322967,0.0007228851318359375,0.00018072128295898438,0.00030867444907693107,0.0006430149078369141,2.86102294921875e-06,1.3113021850585938e-05,1.3113021850585938e-05,,1.3113021850585938e-05,1.3113021850585938e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.000701904296875,292062.60869565216,180936.34782608695,0.0006730556488037109,0.00016826391220092773,0.0002604088571429952,0.0005588531494140625,3.504753112792969e-05,2.8848648071289062e-05,2.8848648071289062e-05,,2.8848648071289062e-05,2.8848648071289062e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0006909370422363281,296698.5231193927,183808.35334713597,0.0006570816040039062,0.00016427040100097656,0.000259154232525311,0.0005528926849365234,2.8133392333984375e-05,3.3855438232421875e-05,3.3855438232421875e-05,,3.3855438232421875e-05,3.3855438232421875e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.019995927810668945,10252.087422051056,6351.293183416996,0.019964933395385742,0.0049912333488464355,0.009911261428661167,0.019858121871948242,2.6941299438476562e-05,3.0994415283203125e-05,3.0994415283203125e-05,,3.0994415283203125e-05,3.0994415283203125e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.013071060180664062,15683.502115861666,9716.120822997227,0.013041019439697266,0.0032602548599243164,0.006442468760792277,0.012923955917358398,3.314018249511719e-05,3.0040740966796875e-05,3.0040740966796875e-05,,3.0040740966796875e-05,3.0040740966796875e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008981227874755859,228253.8677993098,141406.05468542606,0.0008649826049804688,0.0002162456512451172,0.00035985849697158797,0.0007560253143310547,3.4809112548828125e-05,3.314018249511719e-05,3.314018249511719e-05,,3.314018249511719e-05,3.314018249511719e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008149147033691406,251560.07021650087,155844.53130485665,0.0007829666137695312,0.0001957416534423828,0.00031619823054547064,0.0006699562072753906,3.314018249511719e-05,3.1948089599609375e-05,3.1948089599609375e-05,,3.1948089599609375e-05,3.1948089599609375e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0007538795471191406,271926.72991777357,168461.92536369385,0.0007188320159912109,0.00017970800399780273,0.0003077586697126316,0.0006411075592041016,1.1920928955078125e-05,3.504753112792969e-05,3.504753112792969e-05,,3.504753112792969e-05,3.504753112792969e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008771419525146484,233713.5960858929,144788.4229410166,0.000843048095703125,0.00021076202392578125,0.0003897866454064455,0.0007948875427246094,4.0531158447265625e-06,3.409385681152344e-05,3.409385681152344e-05,,3.409385681152344e-05,3.409385681152344e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008840560913085938,231885.7389428263,143656.04314994605,0.0008721351623535156,0.0002180337905883789,0.00038300040725374016,0.0007920265197753906,4.0531158447265625e-06,1.1920928955078125e-05,1.1920928955078125e-05,,1.1920928955078125e-05,1.1920928955078125e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.000885009765625,231635.8620689655,143501.24137931035,0.0008530616760253906,0.00021326541900634766,0.00035774602527584293,0.0007498264312744141,2.8133392333984375e-05,3.1948089599609375e-05,3.1948089599609375e-05,,3.1948089599609375e-05,3.1948089599609375e-05,0,Benign
4,2,205,61,48,51.25,6.5,127,79,48,63.5,21.920310216782973,0.0008490085601806641,241458.10727323787,149586.24206683517,0.0008151531219482422,0.00020378828048706055,0.0003314619315707869,0.0007009506225585938,3.314018249511719e-05,3.3855438232421875e-05,3.3855438232421875e-05,,3.3855438232421875e-05,3.3855438232421875e-05,0,Benign
