tot_fw_pk,tot_bw_pk,tot_l_fw_pkt,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,tot_l_bw_pkt,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_avg,bw_pkt_l_std,fl_dur,fw_fl_byt_s,bw_fl_byt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,Label_code,Label_Desc
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00018596649169921875,586127.0974358974,331581240.451282,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.005283,0.00132075,0.0024947417200984956,0.005061,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0001010894775390625,1078252.6792452831,609984357.4339622,1.3e-05,6.5e-06,9.192388155425117e-06,1.3e-05,0.0,0.005249,0.00131225,0.0025341544776644274,0.005113,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003268718719482422,333463.99416484317,188645782.31363967,3.6e-05,1.8e-05,2.5455844122715712e-05,3.6e-05,0.0,0.005408,0.001352,0.002473220842006094,0.005056,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0003459453582763672,315078.66023432114,178244912.16540316,0.000148,7.4e-05,0.00010465180361560903,0.000148,0.0,0.003285,0.00082125,0.0013981119113528312,0.002906,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00012302398681640625,886006.0775193798,501227456.496124,1.4e-05,7e-06,9.899494936611665e-06,1.4e-05,0.0,0.005235,0.00130875,0.0025111750735462473,0.005075,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00014090538024902344,773568.758037225,437619911.2554991,2.5e-05,1.25e-05,1.767766952966369e-05,2.5e-05,0.0,0.005239000000000001,0.0013097500000000002,0.002501282387762992,0.005061,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00029587745666503906,368395.7582594682,208407226.06929895,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005391,0.00134775,0.0024761088256913645,0.00506,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00015807151794433594,689561.2911010558,390095577.0015083,3.9e-05,1.95e-05,2.7577164466275353e-05,3.9e-05,0.0,0.0052580000000000005,0.0013145000000000001,0.0025019215948279966,0.005066,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00010085105895996094,1080801.7399527186,611426400.8321513,1.9e-05,9.5e-06,1.3435028842544404e-05,1.9e-05,0.0,0.005166,0.0012915,0.0025106228310919185,0.005057,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.0001289844512939453,845063.0979667283,478065374.4029575,4e-05,2e-05,2.8284271247461902e-05,4e-05,0.0,0.005297,0.00132425,0.0025403391341839903,0.005134,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00019311904907226562,564418.6864197531,319300453.76790124,4.1e-05,2.05e-05,2.8991378028648448e-05,4.1e-05,0.0,0.005404,0.001351,0.0025519335153304187,0.005177,0.0,0,Benign
2,4,109,61,48,54.5,9.192388155425117,61663,61488,48,15415.75,30714.836809756944,0.00034999847412109375,311429.92915531335,176180768.08719346,3.5e-05,1.75e-05,2.474873734152916e-05,3.5e-05,0.0,0.005416,0.001354,0.00245299218642593,0.005026,0.0,0,Benign
