urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,496481,0,8,8,0,(0\, 250\, 2\, 0\, 250\, 255\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,496487,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,504464,0,8,8,0,(0\, 247\, 0\, 0\, 247\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,504474,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,512516,0,8,8,0,(0\, 250\, 0\, 0\, 250\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,512524,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,520432,0,8,8,0,(0\, 251\, 2\, 0\, 251\, 255\, 2\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,520444,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,528462,0,8,8,0,(0\, 252\, 0\, 0\, 252\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,528469,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,536432,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,536443,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,544464,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,544470,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,552432,0,8,8,0,(0\, 252\, 0\, 0\, 252\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,552443,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,560526,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,560537,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,568432,0,8,8,0,(0\, 253\, 0\, 0\, 253\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,568442,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,576530,0,8,8,0,(0\, 252\, 0\, 0\, 252\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,576540,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,584461,0,8,8,0,(0\, 253\, 0\, 0\, 253\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,584467,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,592530,0,8,8,0,(0\, 250\, 0\, 0\, 250\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,592541,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,600460,0,8,8,0,(0\, 250\, 0\, 0\, 250\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,600466,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,608525,0,8,8,0,(0\, 248\, 0\, 0\, 248\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,608536,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,616461,0,8,8,0,(0\, 249\, 254\, 0\, 249\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727431240,616466,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727431240,624467,0,8,8,0,(0\, 246\, 252\, 0\, 246\, 255\, 252\, 255)
