urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,199890,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,207883,0,8,8,0,(0\, 248\, 254\, 0\, 248\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,207893,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,215882,0,8,8,0,(0\, 246\, 254\, 0\, 246\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,215888,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,223884,0,8,8,0,(0\, 245\, 251\, 0\, 245\, 255\, 251\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,223895,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,231850,0,8,8,0,(0\, 245\, 251\, 0\, 245\, 255\, 251\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,231857,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,239883,0,8,8,0,(0\, 246\, 250\, 0\, 246\, 255\, 250\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,239894,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,247883,0,8,8,0,(0\, 248\, 252\, 0\, 248\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,247890,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,255853,0,8,8,0,(0\, 250\, 252\, 0\, 250\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,255863,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,263884,0,8,8,0,(0\, 254\, 0\, 0\, 254\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,263892,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,271883,0,8,8,0,(0\, 252\, 254\, 0\, 252\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,271894,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,279882,0,8,8,0,(0\, 252\, 254\, 0\, 252\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,279888,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,287851,0,8,8,0,(0\, 249\, 252\, 0\, 249\, 255\, 252\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,287862,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,295886,0,8,8,0,(0\, 251\, 254\, 0\, 251\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,295890,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,303881,0,8,8,0,(0\, 250\, 254\, 0\, 250\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,303891,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,311884,0,8,8,0,(0\, 250\, 254\, 0\, 250\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,311889,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,319886,0,8,8,0,(0\, 249\, 255\, 0\, 249\, 255\, 255\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,319894,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,327886,0,8,8,0,(0\, 249\, 253\, 0\, 249\, 255\, 253\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,327892,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,335882,0,8,8,0,(0\, 250\, 0\, 0\, 250\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,335891,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,343881,0,8,8,0,(0\, 252\, 0\, 0\, 252\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,343886,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,351881,0,8,8,0,(0\, 250\, 254\, 0\, 250\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,351887,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,359882,0,8,8,0,(0\, 249\, 254\, 0\, 249\, 255\, 254\, 255)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,359888,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,367880,0,8,8,0,(0\, 249\, 0\, 0\, 249\, 255\, 0\, 0)
18446632715342375360,S,1,1,8,3,1,45,60,1727433258,367884,4294967181,8,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0]
18446632715342375360,C,1,1,8,3,1,45,0,1727433258,375886,0,8,8,0,(0\, 246\, 254\, 0\, 246\, 255\, 254\, 255)
