urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632716633204800,S,3,1,8,7,2,45,60,1727432108,307959,4294967181,131072,0,0
18446632716633204800,C,3,1,8,7,2,45,68,1727432108,309085,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,309118,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,309158,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,309233,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,309272,0,31,0,0
18446632716633204800,S,3,1,8,7,2,45,60,1727432108,309275,4294967181,131072,0,0
18446632716633204800,C,3,1,8,7,2,45,68,1727432108,310422,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,310427,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,310587,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,310639,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,310672,0,31,0,0
18446632716633204800,S,3,1,8,7,2,45,60,1727432108,310674,4294967181,131072,0,0
18446632716633204800,C,3,1,8,7,2,45,68,1727432108,311284,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,311310,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,311457,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,311510,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,311524,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,311528,4294967181,123904,0,0
18446632715220319616,C,3,1,8,7,2,45,68,1727432108,312126,0,123904,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,312153,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,312165,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,312210,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,312324,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,312327,4294967181,3072,0,0
18446632715220319616,C,3,1,8,7,2,45,0,1727432108,312735,0,3072,3072,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,312765,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,312776,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,312790,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,312825,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,312827,4294967181,131072,0,0
18446632715220319616,C,3,1,8,7,2,45,68,1727432108,313948,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,313980,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,313994,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,314047,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,314061,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,314065,4294967181,131072,0,0
18446632715220319616,C,3,1,8,7,2,45,68,1727432108,315214,0,131072,0,0
18446632715112654912,S,3,1,8,7,2,45,60,1727432108,315248,4294967181,13,0,0
18446632715112654912,C,3,1,8,7,2,45,0,1727432108,315287,0,13,13,0
18446632715112654912,S,3,2,0,7,2,45,0,1727432108,315369,4294967181,31,31,0
18446632715112654912,C,3,2,0,7,2,45,62,1727432108,315410,0,31,0,0
18446632715220319616,S,3,1,8,7,2,45,60,1727432108,315457,4294967181,131072,0,0
18446632715220319616,C,3,1,8,7,2,45,68,1727432108,316499,0,131072,0,0
