urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header
18446632715025109760,C,3,3,8,9,2,45,68,1727432470,83603,0,524288,0,0
18446632715025109376,C,3,2,8,9,2,45,0,1727432470,83605,0,16,16,0
18446632715025111680,S,3,2,8,9,2,45,60,1727432470,83746,4294967181,112,0,0
18446632715025109952,S,3,3,8,9,2,45,60,1727432470,83755,4294967181,524288,0,0
18446632715025108992,S,3,1,0,9,2,45,0,1727432470,83787,4294967181,32,32,0
18446632715025108992,C,3,1,0,9,2,45,62,1727432470,83833,0,32,0,0
18446632715025112832,C,3,3,8,9,2,45,68,1727432470,86899,0,524288,0,0
18446632715025110528,C,3,2,8,9,2,45,0,1727432470,86901,0,16,16,0
18446632715025112256,S,3,2,8,9,2,45,60,1727432470,87509,4294967181,112,0,0
18446632715025110144,S,3,3,8,9,2,45,60,1727432470,87517,4294967181,524288,0,0
18446632715025110720,S,3,1,0,9,2,45,0,1727432470,87552,4294967181,32,32,0
18446632715025110720,C,3,1,0,9,2,45,62,1727432470,87562,0,32,0,0
18446632715025109952,C,3,3,8,9,2,45,68,1727432470,90215,0,524288,0,0
18446632715025111680,C,3,2,8,9,2,45,0,1727432470,90260,0,16,16,0
18446632715025112064,S,3,2,8,9,2,45,60,1727432470,90401,4294967181,112,0,0
18446632715025112640,S,3,3,8,9,2,45,60,1727432470,90406,4294967181,524288,0,0
18446632715025111872,S,3,1,0,9,2,45,0,1727432470,90437,4294967181,32,32,0
18446632715025111872,C,3,1,0,9,2,45,62,1727432470,90448,0,32,0,0
18446632715025110144,C,3,3,8,9,2,45,68,1727432470,94532,0,524288,0,0
18446632715025112256,C,3,2,8,9,2,45,0,1727432470,94608,0,16,16,0
18446632715025111104,S,3,2,8,9,2,45,60,1727432470,95331,4294967181,112,0,0
18446632715025109568,S,3,3,8,9,2,45,60,1727432470,95339,4294967181,524288,0,0
18446632715025112448,S,3,1,0,9,2,45,0,1727432470,95378,4294967181,32,32,0
18446632715025112448,C,3,1,0,9,2,45,62,1727432470,95417,0,32,0,0
18446632715025112640,C,3,3,8,9,2,45,68,1727432470,97978,0,524288,0,0
18446632715025112064,C,3,2,8,9,2,45,0,1727432470,97979,0,16,16,0
18446632715025111296,S,3,2,8,9,2,45,60,1727432470,98132,4294967181,112,0,0
18446632715025109184,S,3,3,8,9,2,45,60,1727432470,98136,4294967181,524288,0,0
18446632715025110912,S,3,1,0,9,2,45,0,1727432470,98171,4294967181,32,32,0
18446632715025110912,C,3,1,0,9,2,45,62,1727432470,98216,0,32,0,0
18446632715025109568,C,3,3,8,9,2,45,68,1727432470,101270,0,524288,0,0
18446632715025111104,C,3,2,8,9,2,45,0,1727432470,101272,0,16,16,0
18446632715025111488,S,3,2,8,9,2,45,60,1727432470,101845,4294967181,112,0,0
18446632715025111104,S,3,3,8,9,2,45,60,1727432470,101849,4294967181,524288,0,0
18446632715025109568,S,3,1,0,9,2,45,0,1727432470,101887,4294967181,32,32,0
18446632715025109568,C,3,1,0,9,2,45,62,1727432470,101899,0,32,0,0
18446632715025109184,C,3,3,8,9,2,45,68,1727432470,105592,0,524288,0,0
18446632715025111296,C,3,2,8,9,2,45,0,1727432470,105594,0,16,16,0
18446632715025110912,S,3,2,8,9,2,45,60,1727432470,105704,4294967181,112,0,0
18446632715025112064,S,3,3,8,9,2,45,60,1727432470,105709,4294967181,524288,0,0
18446632715025112640,S,3,1,0,9,2,45,0,1727432470,105739,4294967181,32,32,0
18446632715025112640,C,3,1,0,9,2,45,62,1727432470,105780,0,32,0,0
18446632715025111104,C,3,3,8,9,2,45,68,1727432470,108971,0,524288,0,0
18446632715025111488,C,3,2,8,9,2,45,0,1727432470,108980,0,16,16,0
18446632715025112448,S,3,2,8,9,2,45,60,1727432470,109566,4294967181,112,0,0
18446632715025112256,S,3,3,8,9,2,45,60,1727432470,109569,4294967181,524288,0,0
18446632715025110144,S,3,1,0,9,2,45,0,1727432470,109604,4294967181,32,32,0
18446632715025110144,C,3,1,0,9,2,45,62,1727432470,109642,0,32,0,0
18446632715025112064,C,3,3,8,9,2,45,68,1727432470,112358,0,524288,0,0
18446632715025110912,C,3,2,8,9,2,45,0,1727432470,112360,0,16,16,0
18446632715025111872,S,3,2,8,9,2,45,60,1727432470,112500,4294967181,112,0,0
18446632715025111680,S,3,3,8,9,2,45,60,1727432470,112504,4294967181,524288,0,0
18446632715025109952,S,3,1,0,9,2,45,0,1727432470,112540,4294967181,32,32,0
18446632715025109952,C,3,1,0,9,2,45,62,1727432470,112580,0,32,0,0
18446632715025112256,C,3,3,8,9,2,45,68,1727432470,116747,0,524288,0,0
18446632715025112448,C,3,2,8,9,2,45,0,1727432470,116751,0,16,16,0
18446632715025110720,S,3,2,8,9,2,45,60,1727432470,117391,4294967181,112,0,0
18446632715025110528,S,3,3,8,9,2,45,60,1727432470,117398,4294967181,524288,0,0
18446632715025112832,S,3,1,0,9,2,45,0,1727432470,117433,4294967181,32,32,0
18446632715025112832,C,3,1,0,9,2,45,62,1727432470,117491,0,32,0,0
18446632715025111680,C,3,3,8,9,2,45,68,1727432470,119972,0,524288,0,0
18446632715025111872,C,3,2,8,9,2,45,0,1727432470,119975,0,16,16,0
18446632715025108992,S,3,2,8,9,2,45,60,1727432470,120141,4294967181,112,0,0
18446632715025109376,S,3,3,8,9,2,45,60,1727432470,120146,4294967181,524288,0,0
18446632715025109760,S,3,1,0,9,2,45,0,1727432470,120178,4294967181,32,32,0
18446632715025109760,C,3,1,0,9,2,45,62,1727432470,120222,0,32,0,0
18446632715025110528,C,3,3,8,9,2,45,68,1727432470,123384,0,524288,0,0
18446632715025110720,C,3,2,8,9,2,45,0,1727432470,123386,0,16,16,0
18446632715025110336,S,3,2,8,9,2,45,60,1727432470,124102,4294967181,112,0,0
18446632715025110720,S,3,3,8,9,2,45,60,1727432470,124107,4294967181,524288,0,0
18446632715025110528,S,3,1,0,9,2,45,0,1727432470,124139,4294967181,32,32,0
18446632715025110528,C,3,1,0,9,2,45,62,1727432470,124186,0,32,0,0
18446632715025109376,C,3,3,8,9,2,45,68,1727432470,126749,0,524288,0,0
18446632715025108992,C,3,2,8,9,2,45,0,1727432470,126753,0,16,16,0
18446632715025109760,S,3,2,8,9,2,45,60,1727432470,126914,4294967181,112,0,0
18446632715025111872,S,3,3,8,9,2,45,60,1727432470,126922,4294967181,524288,0,0
18446632715025111680,S,3,1,0,9,2,45,0,1727432470,126953,4294967181,32,32,0
18446632715025111680,C,3,1,0,9,2,45,62,1727432470,126994,0,32,0,0
18446632715025110720,C,3,3,8,9,2,45,68,1727432470,131066,0,524288,0,0
18446632715025110336,C,3,2,8,9,2,45,0,1727432470,131070,0,16,16,0
18446632715025112832,S,3,2,8,9,2,45,60,1727432470,131700,4294967181,112,0,0
18446632715025112448,S,3,3,8,9,2,45,60,1727432470,131710,4294967181,524288,0,0
18446632715025112256,S,3,1,0,9,2,45,0,1727432470,131740,4294967181,32,32,0
18446632715025112256,C,3,1,0,9,2,45,62,1727432470,131782,0,32,0,0
18446632715025111872,C,3,3,8,9,2,45,68,1727432470,134422,0,524288,0,0
18446632715025109760,C,3,2,8,9,2,45,0,1727432470,134426,0,16,16,0
18446632715025109952,S,3,2,8,9,2,45,60,1727432470,134592,4294967181,112,0,0
18446632715025110912,S,3,3,8,9,2,45,60,1727432470,134600,4294967181,524288,0,0
18446632715025112064,S,3,1,0,9,2,45,0,1727432470,134631,4294967181,32,32,0
