,urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data
139,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,697166,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
140,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,699166,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
141,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,699172,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
142,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,701161,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
143,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,701169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
144,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,703162,0,8,8,0,"(0, 4, 255, 0, 4, 0, 255, 255)"
145,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,703170,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
146,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,705162,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
147,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,705169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
148,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,707162,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
149,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,707168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
150,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,709159,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
151,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,709166,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
152,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,711161,0,8,8,0,"(0, 4, 0, 0, 4, 0, 0, 0)"
153,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,711165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
154,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,713164,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
155,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,713168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
156,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,715128,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
157,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,715132,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
158,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,717160,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
159,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,717168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
160,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,719225,0,8,8,0,"(0, 4, 255, 0, 4, 0, 255, 255)"
161,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,719229,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
162,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,721160,0,8,8,0,"(0, 4, 0, 0, 4, 0, 0, 0)"
163,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,721169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
164,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,723162,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
165,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,723169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
166,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,725161,0,8,8,0,"(0, 4, 0, 0, 4, 0, 0, 0)"
167,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,725168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
168,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,727160,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
169,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,727167,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
170,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,729166,0,8,8,0,"(0, 4, 0, 0, 4, 0, 0, 0)"
171,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,729171,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
172,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,731161,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
173,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,731168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
174,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,733161,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
175,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,733171,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
176,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,735165,0,8,8,0,"(0, 4, 255, 0, 4, 0, 255, 255)"
177,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,735170,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
178,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,737162,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
179,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,737169,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
180,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,739160,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
181,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,739167,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
182,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,741160,0,8,8,0,"(0, 3, 0, 0, 3, 0, 0, 0)"
183,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,741167,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
184,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,743159,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
185,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,743165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
186,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,745159,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
187,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,745165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
188,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,747166,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
189,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,747170,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
190,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,749133,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
191,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,749142,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
192,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,751231,0,8,8,0,"(0, 2, 0, 0, 2, 0, 0, 0)"
193,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,751237,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
194,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,753158,0,8,8,0,"(0, 3, 255, 0, 3, 0, 255, 255)"
195,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,753167,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
196,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,755161,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
197,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,755170,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
198,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,757159,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
199,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,757165,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
200,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,759159,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
201,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,759166,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
202,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,761161,0,8,8,0,"(0, 2, 255, 0, 2, 0, 255, 255)"
203,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,761168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
204,18446623760012383552,C,1,1,8,42,1,45,0,1726657737,763162,0,8,8,0,"(0, 2, 0, 0, 2, 0, 0, 0)"
205,18446623760012383552,S,1,1,8,42,1,45,60,1726657737,763168,4294967181,8,0,0,"[0, 0, 0, 0, 0, 0, 0, 0]"
