fl_dur,tot_fw_pk,tot_bw_pk,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_mean,bw_pkt_l_std,fw_fl_byt_s,bw_fl_byt_s,fw_fl_pkt_s,bw_fl_pkt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,fw_pkt_s,bw_pkt_s,pkt_size_avg,Label_code,Label_Desc
0.30716919898986816,0,4,0,0,0.0,0.0,350,350,350.0,0.0,0.0,4557.748643431461,0.0,13.022138981232745,0.0,0.0,0.0,0.0,0.0,0.30716919898986816,0.10238973299662273,2.5718650230341582e-05,0.10241413116455078,0.10236287117004395,0.0,13.022138981232745,350.0,0,Benign
1.5974044799804688e-05,4,0,48,48,48.0,0.0,0,0,0.0,0.0,12019498.029850746,0.0,250406.20895522388,0.0,1.5974044799804688e-05,5.3246815999348956e-06,4.899680659547918e-06,1.0967254638671875e-05,2.1457672119140625e-06,0.0,0.0,0.0,0.0,0.0,250406.20895522388,0.0,48.0,0,Benign
7.867813110351562e-06,4,0,48,48,48.0,0.0,0,0,0.0,0.0,24403223.272727273,0.0,508400.48484848486,0.0,7.867813110351562e-06,2.6226043701171875e-06,6.307962682401158e-07,3.0994415283203125e-06,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,508400.48484848486,0.0,48.0,0,Benign
0.30738186836242676,1,3,48,48,48.0,,350,350,350.0,0.0,156.1575516985417,3415.9464434056,3.2532823270529523,9.759846981158857,0.0,,,,,0.30738186836242676,0.10246062278747559,0.0001234766575650113,0.10253286361694336,0.10231804847717285,0.0,14.644796888293508,274.5,0,Benign
0.4107201099395752,0,4,0,0,0.0,0.0,350,350,350.0,0.0,0.0,3408.6473150924285,0.0,9.73899232883551,0.0,0.0,0.0,0.0,0.0,0.4107201099395752,0.13690670331319174,0.05858486787447468,0.20455288887023926,0.10265707969665527,0.0,9.73899232883551,350.0,0,Benign
0.10243511199951172,2,2,48,48,48.0,0.0,350,350,350.0,0.0,937.1786502313544,6833.594324603625,19.524555213153214,19.524555213153214,1.9073486328125e-05,9.5367431640625e-06,6.743495761743046e-07,1.0013580322265625e-05,9.059906005859375e-06,0.1024160385131836,0.1024160385131836,,0.1024160385131836,0.1024160385131836,220752.84210526315,19.528191375441146,199.0,0,Benign
7.152557373046875e-06,4,0,48,48,48.0,0.0,0,0,0.0,0.0,26843545.6,0.0,559240.5333333333,0.0,7.152557373046875e-06,2.384185791015625e-06,4.1295309247228556e-07,2.86102294921875e-06,2.1457672119140625e-06,0.0,0.0,0.0,0.0,0.0,559240.5333333333,0.0,48.0,0,Benign
0.10236907005310059,3,1,48,48,48.0,0.0,350,350,350.0,,1406.6748865189918,3419.0014602892165,29.305726802478997,9.768575600826333,5.0067901611328125e-06,2.5033950805664062e-06,5.057621821307283e-07,2.86102294921875e-06,2.1457672119140625e-06,0.10236406326293945,0.10236406326293945,,0.10236406326293945,0.10236406326293945,599186.2857142857,0.0,123.5,0,Benign
27.998297929763794,1,3,211,211,211.0,,350,350,350.0,0.0,7.536172396240377,37.502279696930785,0.0357164568542198,0.10714937056265939,27.793463945388794,27.793463945388794,,27.793463945388794,27.793463945388794,0.204833984375,0.1024169921875,5.799406355099019e-05,0.10245800018310547,0.10237598419189453,0.0,14.646007151370679,315.25,0,Benign
0.00030803680419921875,1,3,211,211,211.0,,1434,48,972.0,800.2074730968213,684983.0835913313,9466401.287925696,3246.3653250773996,9739.095975232198,5.507469177246094e-05,5.507469177246094e-05,,5.507469177246094e-05,5.507469177246094e-05,0.0002529621124267578,0.0001264810562133789,6.153439882590528e-05,0.00016999244689941406,8.296966552734375e-05,0.0,11859.483506126297,781.75,0,Benign
0.0002589225769042969,1,3,211,211,211.0,,1434,48,972.0,800.2074730968213,814915.4180478822,11262053.834254144,3862.158379373849,11586.475138121546,4.410743713378906e-05,4.410743713378906e-05,,4.410743713378906e-05,4.410743713378906e-05,0.0002148151397705078,0.0001074075698852539,0.00010671582042958368,0.00018286705017089844,3.1948089599609375e-05,0.0,13965.496115427302,781.75,0,Benign
0.0003428459167480469,1,3,48,48,48.0,,1434,48,972.0,800.2074730968213,140004.58414464534,8505278.486787204,2916.762169680111,8750.286509040334,6.9141387939453125e-06,6.9141387939453125e-06,,6.9141387939453125e-06,6.9141387939453125e-06,0.00033593177795410156,0.00016796588897705078,2.9839968745712975e-05,0.00018906593322753906,0.0001468658447265625,0.0,8930.384669978708,741.0,0,Benign
9.059906005859375e-06,4,0,48,48,48.0,0.0,0,0,0.0,0.0,21192272.842105262,0.0,441505.6842105263,0.0,9.059906005859375e-06,3.0199686686197915e-06,1.3765103082409519e-07,3.0994415283203125e-06,2.86102294921875e-06,0.0,0.0,0.0,0.0,0.0,441505.6842105263,0.0,48.0,0,Benign
7.152557373046875e-06,4,0,48,48,48.0,0.0,0,0,0.0,0.0,26843545.6,0.0,559240.5333333333,0.0,7.152557373046875e-06,2.384185791015625e-06,6.307962682401158e-07,3.0994415283203125e-06,1.9073486328125e-06,0.0,0.0,0.0,0.0,0.0,559240.5333333333,0.0,48.0,0,Benign
