fl_dur,tot_fw_pk,tot_bw_pk,fw_pkt_l_max,fw_pkt_l_min,fw_pkt_l_avg,fw_pkt_l_std,bw_pkt_l_max,bw_pkt_l_min,bw_pkt_l_mean,bw_pkt_l_std,fw_fl_byt_s,bw_fl_byt_s,fw_fl_pkt_s,bw_fl_pkt_s,fw_iat_tot,fw_iat_avg,fw_iat_std,fw_iat_max,fw_iat_min,bw_iat_tot,bw_iat_avg,bw_iat_std,bw_iat_max,bw_iat_min,fw_pkt_s,bw_pkt_s,pkt_size_avg,Label_code,Label_Desc
0.00029397010803222656,2,2,79,48,63.5,21.920310216782973,61,48,54.5,9.192388155425117,432016.7137064071,370785.99837794,6803.412814274128,6803.412814274128,3.504753112792969e-05,3.504753112792969e-05,,3.504753112792969e-05,3.504753112792969e-05,0.0002589225769042969,0.00012946128845214844,0.0001051985338831915,0.00020384788513183594,5.507469177246094e-05,22192.084656084655,8371.864271457085,59.0,0,Benign
0.00015807151794433594,2,2,79,48,63.5,21.920310216782973,61,48,54.5,9.192388155425117,803433.7978883862,689561.2911010558,12652.500754147813,12652.500754147813,4.482269287109375e-05,4.482269287109375e-05,,4.482269287109375e-05,4.482269287109375e-05,0.00011324882507324219,5.6624412536621094e-05,3.5403352749150985e-06,5.91278076171875e-05,5.412101745605469e-05,20213.51325301205,19239.92660550459,59.0,0,Benign
0.00593113899230957,2,2,79,48,63.5,21.920310216782973,3120,48,1584.0,2172.232031805074,21412.41339389798,534130.1230855811,337.2033605338264,337.2033605338264,6.198883056640625e-06,6.198883056640625e-06,,6.198883056640625e-06,6.198883056640625e-06,0.00592494010925293,0.002962470054626465,0.004116061225573911,0.005872964859008789,5.1975250244140625e-05,34379.54098360656,340.18443570298876,823.75,0,Benign
0.0001380443572998047,2,2,79,48,63.5,21.920310216782973,61,48,54.5,9.192388155425117,919994.1416234887,789601.2711571675,14488.096718480137,14488.096718480137,2.6941299438476562e-05,2.6941299438476562e-05,,2.6941299438476562e-05,2.6941299438476562e-05,0.00011110305786132812,5.555152893066406e-05,5.057621821307284e-06,5.91278076171875e-05,5.1975250244140625e-05,23237.141274238227,25343.22658610272,59.0,0,Benign
0.0011699199676513672,2,2,48,48,48.0,0.0,61,48,54.5,9.192388155425117,82056.89504789076,93168.76625229264,1709.5186468310576,1709.5186468310576,4.0531158447265625e-06,4.0531158447265625e-06,,4.0531158447265625e-06,4.0531158447265625e-06,0.0011658668518066406,0.0005829334259033203,0.0007495395539177395,0.0011129379272460938,5.2928924560546875e-05,1790.5246531483458,35098.77824267782,51.25,0,Benign
0.0011680126190185547,2,2,79,48,63.5,21.920310216782973,48,48,48.0,0.0,108731.70197999592,82190.8928352725,1712.3102674015106,1712.3102674015106,4.0531158447265625e-06,4.0531158447265625e-06,,4.0531158447265625e-06,4.0531158447265625e-06,0.0011639595031738281,0.0005819797515869141,0.0007411101842155607,0.0011060237884521484,5.793571472167969e-05,32263.876923076925,1801.6769759450171,55.75,0,Benign
6.985664367675781e-05,2,2,79,48,63.5,21.920310216782973,61,48,54.5,9.192388155425117,1818008.9010238908,1560338.3481228668,28630.0614334471,28630.0614334471,4.792213439941406e-05,4.792213439941406e-05,,4.792213439941406e-05,4.792213439941406e-05,2.193450927734375e-05,1.0967254638671875e-05,1.3486991523486091e-06,1.1920928955078125e-05,1.0013580322265625e-05,34521.02057613169,33420.74900398406,59.0,0,Benign
0.0011909008026123047,2,2,48,48,48.0,0.0,61,48,54.5,9.192388155425117,80611.24804804804,91527.35455455455,1679.401001001001,1679.401001001001,3.2901763916015625e-05,3.2901763916015625e-05,,3.2901763916015625e-05,3.2901763916015625e-05,0.001157999038696289,0.0005789995193481445,0.0007665668807161406,0.0011210441589355469,3.695487976074219e-05,1733.1834710743801,28630.0614334471,51.25,0,Benign
0.0011310577392578125,2,2,79,48,63.5,21.920310216782973,48,48,48.0,0.0,112284.27655986509,84876.30354131534,1768.256323777403,1768.256323777403,4.0531158447265625e-06,4.0531158447265625e-06,,4.0531158447265625e-06,4.0531158447265625e-06,0.001127004623413086,0.000563502311706543,0.0007288033044503796,0.0010788440704345703,4.8160552978515625e-05,38304.14611872146,1846.8974020255393,55.75,0,Benign
0.0001609325408935547,2,2,79,48,63.5,21.920310216782973,61,48,54.5,9.192388155425117,789150.5303703704,677302.4237037037,12427.567407407407,12427.567407407407,0.00012087821960449219,0.00012087821960449219,,0.00012087821960449219,0.00012087821960449219,4.00543212890625e-05,2.002716064453125e-05,1.1463942794963176e-05,2.8133392333984375e-05,1.1920928955078125e-05,15060.337522441652,13421.7728,59.0,0,Benign
0.0012540817260742188,2,2,48,48,48.0,0.0,61,48,54.5,9.192388155425117,76550.0349809886,86916.1855513308,1594.7923954372623,1594.7923954372623,5.9604644775390625e-06,5.9604644775390625e-06,,5.9604644775390625e-06,5.9604644775390625e-06,0.0012481212615966797,0.0006240606307983398,0.0008232122451147822,0.0012061595916748047,4.1961669921875e-05,1650.0015735641227,41734.36815920398,51.25,0,Benign
0.0011038780212402344,2,2,79,48,63.5,21.920310216782973,48,48,48.0,0.0,115048.94341252699,86966.13045356372,1811.794384449244,1811.794384449244,3.0994415283203125e-06,3.0994415283203125e-06,,3.0994415283203125e-06,3.0994415283203125e-06,0.001100778579711914,0.000550389289855957,0.0007588118605901361,0.0010869503021240234,1.3828277587890625e-05,118149.40845070423,1834.7786526684165,55.75,0,Benign
